('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'ORGANIZATION', ('Round', 'Hall'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Borros'))
('fire.txt', 'PERSON', ('Lord', 'Borros'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Prince', 'Lucerys'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Shipbreaker', 'Bay'))
('fire.txt', 'PERSON', ('Prince', 'Lucerys'))
('fire.txt', 'PERSON', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Lady', 'Maris'))
('fire.txt', 'ORGANIZATION', ('True', 'Telling'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenyra'))
('fire.txt', 'PERSON', ('Ser', 'Otto'))
('fire.txt', 'PERSON', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenyra'))
('fire.txt', 'GPE', ('Prince', 'Aemond'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Borros'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Rhaenys'))
('fire.txt', 'PERSON', ('Daemon', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Queen', 'Dowager'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Flea', 'Bottom'))
('fire.txt', 'PERSON', ('Prince', 'Daemon'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Dowager', 'Queen'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Prince', 'Jaehaerys'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'GPE', ('Prince', 'Daemon'))
('fire.txt', 'PERSON', ('Larys', 'Clubfoot'))
('fire.txt', 'PERSON', ('Luthor', 'Largent'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'ORGANIZATION', ('Ser', 'Otto'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'ORGANIZATION', ('Dowager', 'Queen', 'Alicent'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'PERSON', ('Lucerys', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('House', 'Bracken'))
('fire.txt', 'PERSON', ('Lord', 'Samwell', 'Blackwood'))
('fire.txt', 'ORGANIZATION', ('Amos', 'Bracken'))
('fire.txt', 'PERSON', ('Stone', 'Hedge'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Blackwood'))
('fire.txt', 'PERSON', ('Lord', 'Samwell'))
('fire.txt', 'PERSON', ('Black', 'Aly'))
('fire.txt', 'PERSON', ('Ser', 'Amos'))
('fire.txt', 'PERSON', ('Ser', 'Raylon', 'Rivers'))
('fire.txt', 'PERSON', ('Stone', 'Hedge'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Daemon'))
('fire.txt', 'ORGANIZATION', ('House', 'Bracken'))
('fire.txt', 'PERSON', ('Humfrey', 'Bracken'))
('fire.txt', 'PERSON', ('Ser', 'Raylon'))
('fire.txt', 'ORGANIZATION', ('House', 'Bracken'))
('fire.txt', 'ORGANIZATION', ('Otto', 'Hightower'))
('fire.txt', 'PERSON', ('Fair', 'Isle'))
('fire.txt', 'PERSON', ('Qoren', 'Martell'))
('fire.txt', 'GPE', ('Prince', 'Daemon'))
('fire.txt', 'PERSON', ('Prince', 'Qoren'))
('fire.txt', 'PERSON', ('Yet', 'Ser', 'Otto'))
('fire.txt', 'PERSON', ('Ser', 'Otto'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'ORGANIZATION', ('Burning', 'Mill'))
('fire.txt', 'PERSON', ('Stone', 'Hedge'))
('fire.txt', 'PERSON', ('Lord', 'Costayne'))
('fire.txt', 'PERSON', ('Three', 'Towers'))
('fire.txt', 'PERSON', ('Lord', 'Mullendore'))
('fire.txt', 'PERSON', ('Lord', 'Tarly'))
('fire.txt', 'PERSON', ('Horn', 'Hill'))
('fire.txt', 'PERSON', ('Lord', 'Rowan'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Grimm'))
('fire.txt', 'PERSON', ('Ser', 'Alan', 'Beesbury'))
('fire.txt', 'PERSON', ('Lord', 'Lyman'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Tyrell'))
('fire.txt', 'ORGANIZATION', ('House', 'Tyrell'))
('fire.txt', 'PERSON', ('Septon', 'Eustace'))
('fire.txt', 'PERSON', ('Lord', 'Ormund', 'Hightower'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Daemon'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'PERSON', ('Blackwater', 'Bay'))
('fire.txt', 'PERSON', ('Ser', 'Otto'))
('fire.txt', 'ORGANIZATION', ('Otto', 'Hightower'))
('fire.txt', 'ORGANIZATION', ('Three', 'Daughters'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'PERSON', ('Dalton', 'Greyjoy'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Islands'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'ORGANIZATION', ('Three', 'Daughters'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('High', 'Council'))
('fire.txt', 'PERSON', ('Maester', 'Greydon'))
('fire.txt', 'ORGANIZATION', ('High', 'Council'))
('fire.txt', 'PERSON', ('Ser', 'Otto'))
('fire.txt', 'ORGANIZATION', ('Dowager', 'Queen', 'Alicent'))
('fire.txt', 'PERSON', ('Ser', 'Otto'))
('fire.txt', 'PERSON', ('Ser', 'Criston', 'Cole'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Rhaenyra'))
('fire.txt', 'PERSON', ('Lord', 'Butterwell'))
('fire.txt', 'PERSON', ('Lord', 'Stokeworth'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Rosby'))
('fire.txt', 'PERSON', ('Lord', 'Merryweather'))
('fire.txt', 'PERSON', ('Lord', 'Harte'))
('fire.txt', 'PERSON', ('Lord', 'Buckler'))
('fire.txt', 'PERSON', ('Lord', 'Caswell'))
('fire.txt', 'PERSON', ('Lady', 'Fell'))
('fire.txt', 'PERSON', ('Criston', 'Cole'))
('fire.txt', 'PERSON', ('Prince', 'Jaehaerys'))
('fire.txt', 'PERSON', ('Sworn', 'Brother'))
('fire.txt', 'PERSON', ('Ser', 'Arryk', 'Cargyll'))
('fire.txt', 'ORGANIZATION', ('House', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Blackwater', 'Bay'))
('fire.txt', 'PERSON', ('Ser', 'Arryk'))
('fire.txt', 'PERSON', ('Ser', 'Erryk'))
('fire.txt', 'PERSON', ('Septon', 'Eustace'))
('fire.txt', 'PERSON', ('Ser', 'Arryk'))
('fire.txt', 'PERSON', ('Ser', 'Criston'))
('fire.txt', 'PERSON', ('Septon', 'Eustace'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Ser', 'Arryk'))
('fire.txt', 'PERSON', ('Maester', 'Munkun'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'PERSON', ('Criston', 'Cole'))
('fire.txt', 'PERSON', ('Ser', 'Erryk'))
('fire.txt', 'PERSON', ('Ser', 'Erryk'))
('fire.txt', 'PERSON', ('Ser', 'Arryk'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Munkun'))
('fire.txt', 'PERSON', ('Ser', 'Arryk'))
('fire.txt', 'PERSON', ('Ser', 'Erryk'))
('fire.txt', 'PERSON', ('Ser', 'Arryk'))
('fire.txt', 'PERSON', ('Ser', 'Erryk'))
('fire.txt', 'PERSON', ('Septon', 'Eustace'))
('fire.txt', 'PERSON', ('Larys', 'Strong'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenyra'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'PERSON', ('Ser', 'Criston'))
('fire.txt', 'PERSON', ('Lord', 'Darklyn'))
('fire.txt', 'PERSON', ('Ser', 'Criston'))
('fire.txt', 'PERSON', ('Lord', 'Staunton'))
('fire.txt', 'PERSON', ('Ser', 'Erryk'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Rhaenys'))
('fire.txt', 'PERSON', ('Lord', 'Staunton'))
('fire.txt', 'ORGANIZATION', ('Red', 'Queen'))
('fire.txt', 'PERSON', ('Rhaenys', 'Targaryen'))
('fire.txt', 'PERSON', ('Criston', 'Cole'))
('fire.txt', 'PERSON', ('Rhaenys', 'Targaryen'))
('fire.txt', 'PERSON', ('Lady', 'Jocelyn', 'Baratheon'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Aemon', 'Targaryen'))
('fire.txt', 'PERSON', ('Lord', 'Corlys', 'Velaryon'))
('fire.txt', 'PERSON', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Ser', 'Criston', 'Cole'))
('fire.txt', 'ORGANIZATION', ('Dowager', 'Queen', 'Alicent'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'ORGANIZATION', ('Queen', 'Dowager'))
('fire.txt', 'PERSON', ('Ser', 'Criston', 'Cole'))
('fire.txt', 'PERSON', ('Ser', 'Criston'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Ser', 'Criston'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Regent'))
('fire.txt', 'PERSON', ('Criston', 'Cole'))
('fire.txt', 'PERSON', ('Jacaerys', 'Velaryon'))
('fire.txt', 'PERSON', ('Prince', 'Daemon'))
('fire.txt', 'PERSON', ('Ser', 'Criston'))
('fire.txt', 'PERSON', ('Lord', 'Ormund', 'Hightower'))
('fire.txt', 'PERSON', ('Ser', 'Alan', 'Beesbury'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Alan', 'Tarly'))
('fire.txt', 'PERSON', ('Lord', 'Costayne'))
('fire.txt', 'PERSON', ('Three', 'Towers'))
('fire.txt', 'PERSON', ('Thaddeus', 'Rowan'))
('fire.txt', 'ORGANIZATION', ('Blackwater', 'Bay'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenyra'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Rhaenys'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Rhaenys'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'PERSON', ('Prince', 'Daemon'))
('fire.txt', 'PERSON', ('Prince', 'Joffrey'))
('fire.txt', 'PERSON', ('Laena', 'Velaryon'))
('fire.txt', 'GPE', ('Prince', 'Jacaerys'))
('fire.txt', 'PERSON', ('Sara', 'Snow'))
('fire.txt', 'PERSON', ('Prince', 'Daemon'))
('fire.txt', 'ORGANIZATION', ('Free', 'City'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Corlys'))
('fire.txt', 'PERSON', ('Prince', 'Daeron'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'PERSON', ('Prince', 'Joffrey'))
('fire.txt', 'PERSON', ('Lord', 'Aenar', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'PERSON', ('Good', 'Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Prince', 'Jacaerys'))
('fire.txt', 'PERSON', ('Aegon', 'II', 'Targaryen'))
('fire.txt', 'PERSON', ('Ser', 'Steffon', 'Darklyn'))
('fire.txt', 'PERSON', ('True', 'Telling'))
('fire.txt', 'PERSON', ('Gormon', 'Massey'))
('fire.txt', 'PERSON', ('Silver', 'Denys'))
('fire.txt', 'PERSON', ('Hard', 'Hugh'))
('fire.txt', 'ORGANIZATION', ('Good', 'Queen', 'Alysanne'))
('fire.txt', 'PERSON', ('Laenor', 'Velaryon'))
('fire.txt', 'PERSON', ('Prince', 'Jacaerys'))
('fire.txt', 'PERSON', ('Ser', 'Laenor'))
('fire.txt', 'PERSON', ('Laenor', 'Velaryon'))
('fire.txt', 'PERSON', ('Lord', 'Corlys'))
('fire.txt', 'GPE', ('Prince', 'Jacaerys'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'PERSON', ('Ser', 'Laenor'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Munkun'))
('fire.txt', 'PERSON', ('Septon', 'Eustace'))
('fire.txt', 'PERSON', ('Ser', 'Laenor'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'PERSON', ('Ser', 'Laenor'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Rhaenys'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Rhaenys'))
('fire.txt', 'PERSON', ('Lord', 'Corlys'))
('fire.txt', 'ORGANIZATION', ('Queen', 'Rhaenyra'))
('fire.txt', 'PERSON', ('Lord', 'Corlys'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenyra'))
('fire.txt', 'PERSON', ('Prince', 'Jacaerys'))
('fire.txt', 'PERSON', ('Addam', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Red', 'Sowing'))
('fire.txt', 'ORGANIZATION', ('Seven', 'Kingdoms'))
('fire.txt', 'ORGANIZATION', ('Grand', 'Maester', 'Munkun'))
('fire.txt', 'PERSON', ('Septon', 'Eustace'))
('fire.txt', 'ORGANIZATION', ('Grey', 'Ghost'))
('fire.txt', 'PERSON', ('Grey', 'Ghost'))
('fire.txt', 'PERSON', ('Prince', 'Jacaerys'))
('fire.txt', 'PERSON', ('Otto', 'Hightower'))
('fire.txt', 'ORGANIZATION', ('High', 'Council'))
('fire.txt', 'ORGANIZATION', ('Three', 'Daughters'))
('fire.txt', 'PERSON', ('Gay', 'Abandon'))
('fire.txt', 'ORGANIZATION', ('Gay', 'Abandon'))
('fire.txt', 'PERSON', ('Prince', 'Aegon'))
('fire.txt', 'ORGANIZATION', ('Gay', 'Abandon'))
('fire.txt', 'PERSON', ('Prince', 'Viserys'))
('fire.txt', 'PERSON', ('Sharako', 'Lohar'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('High', 'Tide'))
('fire.txt', 'PERSON', ('Prince', 'Jacaerys'))
('fire.txt', 'GPE', ('Prince', 'Daemon'))
('fire.txt', 'ORGANIZATION', ('Free', 'Cities'))
('fire.txt', 'PERSON', ('Jacaerys', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'PERSON', ('Jacaerys', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Prince', 'Viserys'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'PERSON', ('Hard', 'Hugh'))
('fire.txt', 'PERSON', ('Addam', 'Velaryon'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'PERSON', ('Ormund', 'Hightower'))
('fire.txt', 'GPE', ('Thaddeus', 'Rowan'))
('fire.txt', 'PERSON', ('Tom', 'Flowers'))
('fire.txt', 'PERSON', ('Ser', 'Alan', 'Beesbury'))
('fire.txt', 'PERSON', ('Lord', 'Alan', 'Tarly'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Owen', 'Costayne'))
('fire.txt', 'PERSON', ('Lord', 'Hightower'))
('fire.txt', 'ORGANIZATION', ('Blue', 'Queen'))
('fire.txt', 'PERSON', ('Queen', 'Alicent'))
('fire.txt', 'PERSON', ('Daeron', 'Targaryen'))
('fire.txt', 'PERSON', ('Lord', 'Ormund'))
('fire.txt', 'GPE', ('Prince', 'Jacaerys'))
('fire.txt', 'GPE', ('Prince', 'Daeron'))
('fire.txt', 'PERSON', ('Lord', 'Ormund'))
('fire.txt', 'PERSON', ('Lord', 'Rowan'))
('fire.txt', 'PERSON', ('Tom', 'Flowers'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Costayne'))
('fire.txt', 'PERSON', ('Bold', 'Jon', 'Roxton'))
('fire.txt', 'PERSON', ('Ormund', 'Hightower'))
('fire.txt', 'PERSON', ('Prince', 'Daeron'))
('fire.txt', 'PERSON', ('Bar', 'Emmon'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'PERSON', ('Rhaenyra', 'Targaryen'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Aemond', 'Targaryen'))
('fire.txt', 'PERSON', ('Aemond', 'One-Eye'))
('fire.txt', 'ORGANIZATION', ('Red', 'Fork'))
('fire.txt', 'PERSON', ('Ser', 'Criston', 'Cole'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Prince', 'Daemon'))
('fire.txt', 'PERSON', ('Ser', 'Criston', 'Cole'))
('fire.txt', 'PERSON', ('Ser', 'Tyland', 'Lannister'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Orwyle'))
('fire.txt', 'ORGANIZATION', ('House', 'Baratheon'))
('fire.txt', 'PERSON', ('Lord', 'Jasper', 'Wylde'))
('fire.txt', 'PERSON', ('Lord', 'Hightower'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Daeron'))
('fire.txt', 'ORGANIZATION', ('Queen', 'Dowager'))
('fire.txt', 'PERSON', ('Aegon', 'II'))
('fire.txt', 'PERSON', ('Black', 'Harren'))
('fire.txt', 'PERSON', ('Jason', 'Lannister'))
('fire.txt', 'ORGANIZATION', ('Casterly', 'Rock'))
('fire.txt', 'ORGANIZATION', ('Red', 'Fork'))
('fire.txt', 'PERSON', ('Ser', 'Criston', 'Cole'))
('fire.txt', 'PERSON', ('Prince', 'Daemon'))
('fire.txt', 'ORGANIZATION', ('Red', 'Fork'))
('fire.txt', 'PERSON', ('Lord', 'Jason', 'Lannister'))
('fire.txt', 'PERSON', ('Petyr', 'Piper'))
('fire.txt', 'PERSON', ('Tristan', 'Vance'))
('fire.txt', 'PERSON', ('Lord', 'Jason'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Piper'))
('fire.txt', 'PERSON', ('Lord', 'Vance'))
('fire.txt', 'PERSON', ('Ser', 'Adrian', 'Tarbeck'))
('fire.txt', 'PERSON', ('Lord', 'Vance'))
('fire.txt', 'ORGANIZATION', ('Red', 'Fork'))
('fire.txt', 'PERSON', ('Lord', 'Jason'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Islands'))
('fire.txt', 'PERSON', ('Dalton', 'Greyjoy'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'PERSON', ('Casterly', 'Rock'))
('fire.txt', 'PERSON', ('Lady', 'Johanna'))
('fire.txt', 'PERSON', ('Lord', 'Jason'))
('fire.txt', 'PERSON', ('Lord', 'Walys', 'Mooton'))
('fire.txt', 'PERSON', ('Crackclaw', 'Point'))
('fire.txt', 'PERSON', ('Claw', 'Isle'))
('fire.txt', 'PERSON', ('Lord', 'Mooton'))
('fire.txt', 'PERSON', ('Walys', 'Mooton'))
('fire.txt', 'PERSON', ('Lord', 'Manfryd'))
('fire.txt', 'PERSON', ('Prince', 'Daemon', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Gods', 'Eye'))
('fire.txt', 'PERSON', ('Ser', 'Criston'))
('fire.txt', 'PERSON', ('Rhaenyra', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('Blackwater', 'Bay'))
('fire.txt', 'PERSON', ('High', 'Hill'))
('fire.txt', 'PERSON', ('Ser', 'Criston'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'ORGANIZATION', ('Grand', 'Maester', 'Munkun'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'ORGANIZATION', ('Blackwater', 'Bay'))
('fire.txt', 'ORGANIZATION', ('Queen', 'Dowager'))
('fire.txt', 'PERSON', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Grand', 'Maester', 'Orwyle'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'PERSON', ('Daemon', 'Targaryen'))
('fire.txt', 'PERSON', ('Gwayne', 'Hightower'))
('fire.txt', 'PERSON', ('Luthor', 'Largent'))
('fire.txt', 'PERSON', ('Ser', 'Luthor'))
('fire.txt', 'PERSON', ('Ser', 'Gwayne'))
('fire.txt', 'ORGANIZATION', ('Sea', 'Snake'))
('fire.txt', 'ORGANIZATION', ('River', 'Gate'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'ORGANIZATION', ('Dowager', 'Queen', 'Alicent'))
('fire.txt', 'PERSON', ('Ser', 'Otto', 'Hightower'))
('fire.txt', 'PERSON', ('Ser', 'Tyland', 'Lannister'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Jasper'))
('fire.txt', 'ORGANIZATION', ('Lord', 'Larys', 'Strong'))
('fire.txt', 'PERSON', ('Queen', 'Alicent'))
('fire.txt', 'ORGANIZATION', ('Dowager', 'Queen'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenyra'))
('fire.txt', 'PERSON', ('Queen', 'Alicent'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'ORGANIZATION', ('Princess', 'Jaehaera'))
('fire.txt', 'PERSON', ('Willis', 'Fell'))
('fire.txt', 'PERSON', ('Rickard', 'Thorne'))
('fire.txt', 'ORGANIZATION', ('Dowager', 'Queen'))
('fire.txt', 'PERSON', ('Luthor', 'Largent'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep'))
('fire.txt', 'PERSON', ('Rhaenyra', 'Targaryen'))
('fire.txt', 'PERSON', ('Her', 'Grace'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'ORGANIZATION', ('House', 'Targaryen'))
('fire.txt', 'ORGANIZATION', ('House', 'Arryn'))
('fire.txt', 'ORGANIZATION', ('House', 'Velaryon'))
('fire.txt', 'PERSON', ('Rhaenyra', 'Targaryen'))
('fire.txt', 'PERSON', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Ser', 'Criston', 'Cole'))
('fire.txt', 'PERSON', ('Adrian', 'Tarbeck'))
('fire.txt', 'PERSON', ('Lord', 'Joseth', 'Smallwood'))
('fire.txt', 'PERSON', ('Lord', 'Piper'))
('fire.txt', 'PERSON', ('Ser', 'Harry', 'Penny'))
('fire.txt', 'PERSON', ('Adrian', 'Tarbeck'))
('fire.txt', 'PERSON', ('Lord', 'Humfrey', 'Lefford'))
('fire.txt', 'PERSON', ('Lord', 'Lefford'))
('fire.txt', 'PERSON', ('Queen', 'Rhaenyra'))
('fire.txt', 'PERSON', ('Roderick', 'Dustin'))
('fire.txt', 'ORGANIZATION', ('Winter', 'Wolves'))
('fire.txt', 'PERSON', ('Lady', 'Sabitha', 'Frey'))
('fire.txt', 'PERSON', ('Ser', 'Oswald', 'Wode'))
('fire.txt', 'ORGANIZATION', ('Lords', 'Darry'))
('fire.txt', 'PERSON', ('Prince', 'Daemon'))
('fire.txt', 'PERSON', ('Ser', 'Simon', 'Strong'))
('fire.txt', 'PERSON', ('Daemon', 'Targaryen'))
('fire.txt', 'PERSON', ('Larys', 'Strong'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Regent'))
('fire.txt', 'PERSON', ('Larys', 'Clubfoot'))
('fire.txt', 'PERSON', ('Ser', 'Simon'))
('fire.txt', 'PERSON', ('Ser', 'Simon'))
('fire.txt', 'ORGANIZATION', ('House', 'Strong'))
('fire.txt', 'ORGANIZATION', ('First', 'Men'))
('fire.txt', 'PERSON', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Lord', 'Lefford'))
('fire.txt', 'ORGANIZATION', ('Gods', 'Eye'))
('fire.txt', 'PERSON', ('Forrest', 'Frey'))
('fire.txt', 'ORGANIZATION', ('Red', 'Robb', 'Rivers'))
('fire.txt', 'PERSON', ('Lord', 'Lefford'))
('fire.txt', 'ORGANIZATION', ('Lords', 'Bigglestone'))
('fire.txt', 'PERSON', ('Red', 'Robb', 'Rivers'))
('fire.txt', 'PERSON', ('Ser', 'Garibald', 'Grey'))
('fire.txt', 'PERSON', ('Lord', 'Jon', 'Charlton'))
('fire.txt', 'PERSON', ('Benjicot', 'Blackwood'))
('fire.txt', 'ORGANIZATION', ('Gods', 'Eye'))
('fire.txt', 'PERSON', ('Lord', 'Frey'))
('fire.txt', 'PERSON', ('Lord', 'Lefford'))
('fire.txt', 'PERSON', ('Lord', 'Bigglestone'))
('fire.txt', 'PERSON', ('Lord', 'Charlton'))
('fire.txt', 'PERSON', ('Lord', 'Swyft'))
('fire.txt', 'PERSON', ('Lord', 'Reyne'))
('fire.txt', 'PERSON', ('Ser', 'Clarent', 'Crakehall'))
('fire.txt', 'PERSON', ('Ser', 'Emory', 'Hill'))
('fire.txt', 'PERSON', ('Ben', 'Blackwood'))
('fire.txt', 'PERSON', ('Lord', 'Dustin'))
('fire.txt', 'ORGANIZATION', ('Gods', 'Eye'))
('fire.txt', 'PERSON', ('Lord', 'Hightower'))
('fire.txt', 'PERSON', ('Prince', 'Daeron'))
('fire.txt', 'ORGANIZATION', ('Old', 'Oak'))
('fire.txt', 'ORGANIZATION', ('Shield', 'Islands'))
('fire.txt', 'ORGANIZATION', ('Blue', 'Queen'))
('fire.txt', 'PERSON', ('Borros', 'Baratheon'))
('fire.txt', 'ORGANIZATION', ('Sunset', 'Sea'))
('fire.txt', 'ORGANIZATION', ('Red', 'Kraken'))
('fire.txt', 'PERSON', ('Fair', 'Isle'))
('fire.txt', 'PERSON', ('Lord', 'Farman'))
('fire.txt', 'PERSON', ('Aemond', 'Targaryen'))
('fire.txt', 'PERSON', ('Criston', 'Cole'))
('fire.txt', 'PERSON', ('Black', 'Harren'))
('fire.txt', 'ORGANIZATION', ('Iron', 'Throne'))
('fire.txt', 'PERSON', ('Alys', 'Rivers'))
('fire.txt', 'PERSON', ('My', 'Prince'))
('fire.txt', 'PERSON', ('Lord', 'Hightower'))
('fire.txt', 'PERSON', ('Queen', 'Helaena'))
('fire.txt', 'PERSON', ('Alys', 'Rivers'))
('fire.txt', 'PERSON', ('Ser', 'Criston'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Aemond'))
('fire.txt', 'PERSON', ('Ormund', 'Hightower'))
('fire.txt', 'ORGANIZATION', ('Prince', 'Daeron'))
('fire.txt', 'ORGANIZATION', ('Red', 'Keep', 'Queen', 'Rhaenyra', 'Targaryen'))
